"scope","scope_id","path"
"default","0","wp/info/WeltPixel_CustomHeader"
"default","0","wp/info/WeltPixel_DesignElements"
"default","0","wp/info/WeltPixel_EnhancedEmail"
"default","0","wp/info/WeltPixel_FrontendOptions"
"default","0","wp/info/WeltPixel_FullPageScroll"
"default","0","wp/info/WeltPixel_GA4"
"default","0","wp/info/WeltPixel_GA4_Pro"
"default","0","wp/info/WeltPixel_GoogleCards"
"default","0","wp/info/WeltPixel_GoogleTagManager"
"default","0","wp/info/WeltPixel_InstagramWidget"
"default","0","wp/info/WeltPixel_LazyLoading"
"default","0","wp/info/WeltPixel_MobileDetect"
"default","0","wp/info/WeltPixel_Multistore"
"default","0","wp/info/WeltPixel_NavigationLinks"
"default","0","wp/info/WeltPixel_Newsletter"
"default","0","wp/info/WeltPixel_OwlCarouselSlider"
"default","0","wp/info/WeltPixel_Pearl_Professional"
"default","0","wp/info/WeltPixel_ProductLabels"
"default","0","wp/info/WeltPixel_ProductPage"
"default","0","wp/info/WeltPixel_QuickCart"
"default","0","wp/info/WeltPixel_Quickview"
"default","0","wp/info/WeltPixel_RecentlyViewedBar"
"default","0","wp/info/WeltPixel_ReviewsWidget"
"default","0","wp/info/WeltPixel_SampleData"
"default","0","wp/info/WeltPixel_SearchAutoComplete"
"default","0","wp/info/WeltPixel_Sitemap"
"default","0","wp/info/WeltPixel_SmartProductTabs"
"default","0","wp/info/WeltPixel_SpeedOptimization"
"default","0","wp/info/WeltPixel_ThankYouPage"
"default","0","wp/info/WeltPixel_TitleRewrite"
"default","0","zohocrm/config/account_server"
"default","0","zohocrm/config/api_domain"
"default","0","zohocrm/config/client_id"
"default","0","zohocrm/config/client_secret"
"default","0","zohocrm/config/refresh_token"
"default","0","zohocrm/config/zoho_sandbox"
"default","0","zohocrm/data/mapping_code"
"default","0","zohoCRM/general/client_id"
"default","0","zohoCRM/general/client_secret"
"default","0","zohoCRM/general/redirect_URIs"
"default","0","zohocrm/log/is_log_enabled"
"default","0","zohocrm/sync/account_mode"
"default","0","zohocrm/sync/account_time"
"default","0","zohocrm/sync/contact_mode"
"default","0","zohocrm/sync/contact_time"
"default","0","zohocrm/sync/invoice_mode"
"default","0","zohocrm/sync/invoice_time"
"default","0","zohocrm/sync/order_mode"
"default","0","zohocrm/sync/order_time"
"default","0","zohocrm/sync/product_mode"
"default","0","zohocrm/sync/product_time"
"default","0","zohocrm/zohocrm_sync/account"
"default","0","zohocrm/zohocrm_sync/campaign"
"default","0","zohocrm/zohocrm_sync/contact"
"default","0","zohocrm/zohocrm_sync/invoice"
"default","0","zohocrm/zohocrm_sync/lead"
"default","0","zohocrm/zohocrm_sync/order"
"default","0","zohocrm/zohocrm_sync/product"
"default","0","zohocrm/zoho_multiple/enabled"
